Player,OwnCode,Team,Pos,Opp,WLScore,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,Tgt,2PC,FumL,MiscTD,DefTD,FumR,Sack,Sfty,Blk,PtsAlld,1_39,40_49,50plus,KTot,XP,FFPts
Jahad Thomas,WA (Wed),NYJ,RB,Mia,W 20-6,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
David Fluellen,WA (Wed),TEN,RB,Sea,W 33-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Elijhaa Penny,WA (Wed),ARI,RB,Dal,L 17-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
J.D. McKissic,WA (Wed),SEA,RB,@Ten,L 27-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Justin Davis,WA (Wed),LAR,RB,@SF,W 41-39,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Taquan Mizzell,WA (Wed),CHI,RB,Pit,W 23-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Trey Edmunds,WA (Wed),NOR,RB,@Car,W 34-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Tre Madden,WA (Wed),SEA,RB,@Ten,L 27-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0
Raheem Mostert,WA (Wed),SFO,RB,LAR,L 39-41,0/0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,-0.9
Montee Ball,WA (Wed),FA,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joseph Randle,WA (Wed),FA,RB,** BYE **,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stefon Diggs,NOG,MIN,WR,TB,W 34-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,173.0,2.0,11.0,0.0,0.0,0.0,,,,,,,,,,,,29.3
Brandin Cooks,WA (Wed),NWE,WR,Hou,W 36-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,131.0,2.0,7.0,1.0,0.0,0.0,,,,,,,,,,,,27.1
Sammy Watkins,BLRT,LAR,WR,@SF,W 41-39,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,106.0,2.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,22.6
T.Y. Hilton,BLRT,IND,WR,Cle,W 31-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,153.0,1.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,21.3
Larry Fitzgerald,NOG,ARI,WR,Dal,L 17-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,149.0,1.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,20.9
Odell Beckham Jr.,SCOT,NYG,WR,@Phi,L 24-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,79.0,2.0,13.0,0.0,0.0,0.0,,,,,,,,,,,,19.9
Sterling Shepard,WA (Wed),NYG,WR,@Phi,L 24-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,133.0,1.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,19.3
Chris Hogan,WA (Wed),NWE,WR,Hou,W 36-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,68.0,2.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,18.8
Jordy Nelson,MM,GNB,WR,Cin,W 27-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,52.0,2.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,17.2
A.J. Green,NOG,CIN,WR,@GB,L 24-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,111.0,1.0,13.0,0.0,0.0,0.0,,,,,,,,,,,,17.1
Antonio Brown,GARI,PIT,WR,@Chi,L 17-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,110.0,1.0,14.0,0.0,0.0,0.0,,,,,,,,,,,,17.0
Doug Baldwin,LOS,SEA,WR,@Ten,L 27-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,105.0,1.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,16.5
Robby Anderson,WA (Wed),NYJ,WR,Mia,W 20-6,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,95.0,1.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,15.5
Brice Butler,WA (Wed),DAL,WR,@Ari,W 28-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,90.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,15.0
Tyreek Hill,GARI,KAN,WR,@LAC,W 24-10,0/0,0.0,0.0,0.0,3.0,13.0,0.0,5.0,77.0,1.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,15.0
Rishard Matthews,WA (Wed),TEN,WR,Sea,W 33-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,87.0,1.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,14.7
Michael Thomas,SCOT,NOR,WR,@Car,W 34-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,87.0,1.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,14.7
DeSean Jackson,NOG,TAM,WR,@Min,L 17-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,84.0,1.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,14.4
Pierre Garcon,MM,SFO,WR,LAR,L 39-41,0/0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,142.0,0.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,14.2
Taylor Gabriel,WA (Wed),ATL,WR,@Det,W 30-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,79.0,1.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,13.9
DeVante Parker,MM,MIA,WR,@NYJ,L 6-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,76.0,1.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,13.6
Geronimo Allison,WA (Wed),GNB,WR,Cin,W 27-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,122.0,0.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,12.2
Ted Ginn Jr.,WA (Wed),NOR,WR,@Car,W 34-13,0/0,0.0,0.0,0.0,1.0,15.0,0.0,2.0,44.0,1.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,11.9
Golden Tate,LOS,DET,WR,Atl,L 26-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,58.0,1.0,11.0,0.0,0.0,0.0,,,,,,,,,,,,11.8
Bruce Ellington,WA (Wed),HOU,WR,@NE,L 33-36,0/0,0.0,0.0,0.0,1.0,-1.0,0.0,4.0,59.0,1.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,11.8
Kenny Britt,WA (Wed),CLE,WR,@Ind,L 28-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,54.0,1.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,11.4
Travis Benjamin,WA (Wed),LAC,WR,KC,L 10-24,0/0,0.0,0.0,0.0,1.0,9.0,0.0,5.0,105.0,0.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,11.4
Josh Doctson,WA (Wed),WAS,WR,Oak,W 27-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,11.2
Robert Woods,WA (Wed),LAR,WR,@SF,W 41-39,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,108.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,10.8
Demaryius Thomas,GARI,DEN,WR,@Buf,L 16-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,98.0,0.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,9.8
Adam Thielen,MM,MIN,WR,TB,W 34-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,98.0,0.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,9.8
Trent Taylor,WA (Wed),SFO,WR,LAR,L 39-41,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,1.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,9.2
Julio Jones,BKN,ATL,WR,@Det,W 30-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,91.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,,,9.1
Paul Richardson,WA (Wed),SEA,WR,@Ten,L 27-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,1.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,9.0
Mohamed Sanu,WA (Wed),ATL,WR,@Det,W 30-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0,1.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,8.8
Jaron Brown,WA (Wed),ARI,WR,Dal,L 17-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,1.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,8.7
Allen Hurns,WA (Wed),JAC,WR,Bal,W 44-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,1.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,8.0
DeAndre Hopkins,DAN,HOU,WR,@NE,L 33-36,0/0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,76.0,0.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,7.6
Emmanuel Sanders,MM,DEN,WR,@Buf,L 16-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,75.0,0.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,7.5
Albert Wilson,WA (Wed),KAN,WR,@LAC,W 24-10,0/0,0.0,0.0,0.0,1.0,-4.0,0.0,3.0,18.0,1.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,7.4
Dez Bryant,BKN,DAL,WR,@Ari,W 28-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,7.2
Brandon Coleman,WA (Wed),NOR,WR,@Car,W 34-13,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,7.1
Jarius Wright,WA (Wed),MIN,WR,TB,W 34-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,1.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,6.9
Adam Humphries,WA (Wed),TAM,WR,@Min,L 17-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,68.0,0.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,6.8
Mike Evans,BLRT,TAM,WR,@Min,L 17-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,67.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,,,6.7
Brandon Marshall,MM,NYG,WR,@Phi,L 24-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,66.0,0.0,11.0,0.0,0.0,0.0,,,,,,,,,,,,6.6
Andre Holmes,WA (Wed),BUF,WR,Den,W 26-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,6.6
Marqise Lee,WA (Wed),JAC,WR,Bal,W 44-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,65.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,6.5
TJ Jones,WA (Wed),DET,WR,Atl,L 26-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,63.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,6.3
Marquise Goodwin,WA (Wed),SFO,WR,LAR,L 39-41,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,62.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,6.2
Keenan Allen,LOS,LAC,WR,KC,L 10-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,61.0,0.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,6.1
Jordan Matthews,WA (Wed),BUF,WR,Den,W 26-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,61.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,6.1
Davante Adams,NOG,GNB,WR,Cin,W 27-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,6.0
Devin Funchess,WA (Wed),CAR,WR,NO,L 13-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,58.0,0.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,5.8
Alshon Jeffery,GARI,PHI,WR,NYG,W 27-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,56.0,0.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,5.6
Bennie Fowler III,WA (Wed),DEN,WR,@Buf,L 16-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,55.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,5.5
Kenny Stills,WA (Wed),MIA,WR,@NYJ,L 6-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,51.0,0.0,10.0,0.0,0.0,0.0,,,,,,,,,,,,5.1
Eric Decker,DAN,TEN,WR,Sea,W 33-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,49.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,4.9
Danny Amendola,WA (Wed),NWE,WR,Hou,W 36-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,48.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,4.8
Jarvis Landry,BKN,MIA,WR,@NYJ,L 6-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,48.0,0.0,11.0,0.0,0.0,0.0,,,,,,,,,,,,4.8
Terrance Williams,WA (Wed),DAL,WR,@Ari,W 28-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,47.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,4.7
Donte Moncrief,BLRT,IND,WR,Cle,W 31-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,44.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,4.4
Chris Godwin,WA (Wed),TAM,WR,@Min,L 17-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,44.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,4.4
Jeremy Kerley,WA (Wed),NYJ,WR,Mia,W 20-6,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,42.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,4.2
Jermaine Kearse,GARI,NYJ,WR,Mia,W 20-6,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,4.2
JuJu Smith-Schuster,WA (Wed),PIT,WR,@Chi,L 17-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,3.9
Curtis Samuel,WA (Wed),CAR,WR,NO,L 13-34,0/0,0.0,0.0,0.0,1.0,31.0,0.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,3.6
Jamison Crowder,BKN,WAS,WR,Oak,W 27-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,52.0,0.0,6.0,0.0,1.0,0.0,,,,,,,,,,,,3.2
Ryan Grant,WA (Wed),WAS,WR,Oak,W 27-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,3.1
Martavis Bryant,DAN,PIT,WR,@Chi,L 17-23,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,3.0
Tyler Lockett,WA (Wed),SEA,WR,@Ten,L 27-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,3.0
Torrey Smith,WA (Wed),PHI,WR,NYG,W 27-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,29.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,2.9
Kaelin Clay,WA (Wed),BUF,WR,Den,W 26-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,2.8
Jordan Leslie,WA (Wed),CLE,WR,@Ind,L 28-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,2.6
Kenny Golladay,WA (Wed),DET,WR,Atl,L 26-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,2.5
Marvin Jones Jr.,WA (Wed),DET,WR,Atl,L 26-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,2.4
ArDarius Stewart,WA (Wed),NYJ,WR,Mia,W 20-6,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,2.4
Aldrick Robinson,WA (Wed),SFO,WR,LAR,L 39-41,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,2.3
Tommylee Lewis,WA (Wed),NOR,WR,@Car,W 34-13,0/0,0.0,0.0,0.0,1.0,8.0,0.0,3.0,15.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,2.3
Quan Bray,WA (Wed),IND,WR,Cle,W 31-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,2.2
Brittan Golden,WA (Wed),ARI,WR,Dal,L 17-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,2.1
Nelson Agholor,WA (Wed),PHI,WR,NYG,W 27-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,2.0
Terrelle Pryor Sr.,LOS,WAS,WR,Oak,W 27-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,1.9
Cooper Kupp,WA (Wed),LAR,WR,@SF,W 41-39,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,1.7
Tyrell Williams,WA (Wed),LAC,WR,KC,L 10-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,1.5
Braxton Miller,WA (Wed),HOU,WR,@NE,L 33-36,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,1.5
Taywan Taylor,WA (Wed),TEN,WR,Sea,W 33-27,0/0,0.0,0.0,0.0,1.0,-1.0,0.0,2.0,16.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,1.5
De'Anthony Thomas,WA (Wed),KAN,WR,@LAC,W 24-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,1.4
Noah Brown,WA (Wed),DAL,WR,@Ari,W 28-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,1.3
Keelan Cole,WA (Wed),JAC,WR,Bal,W 44-7,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,1.3
Andre Roberts,WA (Wed),ATL,WR,@Det,W 30-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,1.2
Cordarrelle Patterson,WA (Wed),OAK,WR,@Wsh,L 10-27,0/0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,1.2
Jakeem Grant,WA (Wed),MIA,WR,@NYJ,L 6-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,1.2
Tyler Boyd,WA (Wed),CIN,WR,@GB,L 24-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,1.1
Mike Wallace,WA (Wed),BAL,WR,@Jax,L 7-44,0/0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,6.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,1.0
Michael Campanaro,WA (Wed),BAL,WR,@Jax,L 7-44,0/0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,1.0
Ricardo Louis,WA (Wed),CLE,WR,@Ind,L 28-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,1.0
Rashard Higgins,SCOT,CLE,WR,@Ind,L 28-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,1.0
Kasen Williams,WA (Wed),CLE,WR,@Ind,L 28-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,1.0
Bernard Reedy,WA (Wed),TAM,WR,@Min,L 17-34,0/0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,0.9
Kamar Aiken,WA (Wed),IND,WR,Cle,W 31-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,0.9
Deonte Thompson,WA (Wed),CHI,WR,Pit,W 23-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,0.9
Demarcus Robinson,WA (Wed),KAN,WR,@LAC,W 24-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,0.9
Jeremy Maclin,NOG,BAL,WR,@Jax,L 7-44,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,0.8
