Player,OwnCode,Action,Team,Pos,Opp,GameTime,Cmp_Att,PsYds,PsTD,Int,RsAtt,RsYds,RsTD,Rec,RcYds,RcTD,1_39,40_49,50plus,KTot,XP,TT,Sck,FumF,FumR,Int,IntTD,FumTD,FFPts
Brenton Bersin,FA,,CAR,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Corey Brown,FA,,CAR,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Taylor Gabriel,WA (Wed),,ATL,WR,SD,L 30-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Frankie Hammond,WA (Wed),,KAN,WR,NO,W 27-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
TJ Jones,WA (Wed),,DET,WR,Wsh,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Isaiah Burse,WA (Wed),,SDG,WR,@Atl,W 33-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jeremy Butler,WA (Wed),,NYJ,WR,Bal,W 24-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Damian Copeland,WA (Wed),,DET,WR,Wsh,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jonathan Krause,WA (Wed),,TAM,WR,@SF,W 34-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Rashad Ross,WA (Wed),,WAS,WR,@Det,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Kevin Smith,WA (Wed),,SEA,WR,@Ari,T 6-6,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Andre Debose,WA (Wed),,IND,WR,@Ten,W 34-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
DiAndre Campbell,WA (Wed),,SFO,WR,TB,L 17-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Issac Blakeney,WA (Wed),,PIT,WR,NE,L 16-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Geremy Davis,WA (Wed),,NYG,WR,@LA,W 17-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Da'Ron Brown,WA (Wed),,KAN,WR,NO,W 27-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Kenny Bell,WA (Wed),,TAM,WR,@SF,W 34-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Dres Anderson,WA (Wed),,SFO,WR,TB,L 17-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Keith Mumphery,FA,,HOU,WR,@Den,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
DeAndrew White,WA (Wed),,SFO,WR,TB,L 17-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Kaelin Clay,WA (Wed),,BAL,WR,@NYJ,L 16-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Tre McBride,WA (Wed),,TEN,WR,Ind,L 26-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Dezmin Lewis,WA (Wed),,BUF,WR,@Mia,L 25-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Quan Bray,WA (Wed),,IND,WR,@Ten,W 34-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Devin Smith,WA (Wed),,NYJ,WR,Bal,W 24-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Evan Spencer,WA (Wed),,TAM,WR,@SF,W 34-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Phillip Dorsett,WA (Wed),,IND,WR,@Ten,W 34-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Devin Funchess,FA,,CAR,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Kevin White,WA (Wed),,CHI,WR,@GB,L 10-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Vince Mayle,FA,,DAL,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Mario Alford,WA (Wed),,CIN,WR,Cle,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
DeAndre Smelter,WA (Wed),,SFO,WR,TB,L 17-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Duron Carter,WA (Wed),,IND,WR,@Ten,W 34-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Antwan Goodley,WA (Wed),,SEA,WR,@Ari,T 6-6,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Chris Matthews,WA (Wed),,BAL,WR,@NYJ,L 16-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Seantavius Jones,WA (Wed),,KAN,WR,NO,W 27-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Matt Hazel,WA (Wed),,MIA,WR,Buf,W 28-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Chris Harper,WA (Wed),,SFO,WR,TB,L 17-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Tyler Murphy,WA (Wed),,MIA,WR,Buf,W 28-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Donteea Dye,WA (Wed),,TAM,WR,@SF,W 34-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Javontee Herndon,WA (Wed),,SDG,WR,@Atl,W 33-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Daniel Brown,WA (Wed),,BAL,WR,@NYJ,L 16-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Eric Rogers,WA (Wed),,SFO,WR,TB,L 17-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Corey Coleman,WA (Wed),,CLE,WR,@Cin,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Josh Doctson,WA (Wed),,WAS,WR,@Det,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Laquon Treadwell,WA (Wed),,MIN,WR,@Phi,L 10-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Pharoh Cooper,WA (Wed),,LAR,WR,NYG,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Demarcus Robinson,WA (Wed),,KAN,WR,NO,W 27-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Moritz Bohringer,WA (Wed),,MIN,WR,@Phi,L 10-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Keenan Reynolds,WA (Wed),,BAL,WR,@NYJ,L 16-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Kolby Listenbee,WA (Wed),,BUF,WR,@Mia,L 25-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Cody Core,WA (Wed),,CIN,WR,Cle,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Devin Lucien,WA (Wed),,NWE,WR,@Pit,W 27-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Demarcus Ayers,WA (Wed),,PIT,WR,NE,L 16-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Daniel Braverman,WA (Wed),,CHI,WR,@GB,L 10-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Devin Lewis Fuller,WA (Wed),,ATL,WR,SD,L 30-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Kenny Lawler,WA (Wed),,SEA,WR,@Ari,T 6-6,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Max McCaffrey,WA (Wed),,OAK,WR,@Jax,W 33-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Kasen Williams,WA (Wed),,SEA,WR,@Ari,T 6-6,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Reggie Bell,WA (Wed),,NOR,WR,@KC,L 21-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Jake Kumerow,WA (Wed),,CIN,WR,Cle,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Marquez North,WA (Wed),,LAR,WR,NYG,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Andy Jones,FA,,DAL,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Xavier Rush,WA (Wed),,PHI,WR,Min,W 21-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Dom Williams,WA (Wed),,SDG,WR,@Atl,W 33-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Damiere Byrd,FA,,CAR,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
R.J. Harris,WA (Wed),,NOR,WR,@KC,L 21-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Bernard Reedy,WA (Wed),,TAM,WR,@SF,W 34-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Paul McRoberts,WA (Wed),,LAR,WR,NYG,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Wendall Williams,FA,,HOU,WR,@Den,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Anthony Dable,WA (Wed),,NYG,WR,@LA,W 17-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Darius Jennings,WA (Wed),,CLE,WR,@Cin,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Devon Cajuste,WA (Wed),,SFO,WR,TB,L 17-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Mitch Mathews,WA (Wed),,KAN,WR,NO,W 27-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Keyarris Garrett,FA,,CAR,WR,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Bryce Treggs,WA (Wed),,PHI,WR,Min,W 21-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Nelson Spruce,WA (Wed),,LAR,WR,NYG,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Rob Gronkowski,WA (Wed),,NWE,TE,@Pit,W 27-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,87.4,0.7,,,,,,,,,,0.0,,,13.0
Vernon Davis,WA (Wed),,WAS,TE,@Det,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,56.4,0.4,,,,,,,,,,0.0,,,8.2
Antonio Gates,WA (Wed),,SDG,TE,@Atl,W 33-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,50.3,0.5,,,,,,,,,,0.0,,,8.0
Zach Miller,BKN,,CHI,TE,@GB,L 10-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,59.5,0.3,,,,,,,,,,0.0,,,7.9
Dennis Pitta,SLIV,,BAL,TE,@NYJ,L 16-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,58.7,0.3,,,,,,,,,,0.0,,,7.5
Delanie Walker,FUNK,,TEN,TE,Ind,L 26-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,47.7,0.4,,,,,,,,,,0.0,,,7.5
Martellus Bennett,WA (Wed),,NWE,TE,@Pit,W 27-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,48.9,0.4,,,,,,,,,,0.0,,,7.4
Travis Kelce,NOG,,KAN,TE,NO,W 27-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,55.3,0.3,,,,,,,,,,0.0,,,7.4
Jimmy Graham,FUNK,,SEA,TE,@Ari,T 6-6,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,49.5,0.4,,,,,,,,,,0.0,,,7.1
Charles Clay,WA (Wed),,BUF,TE,@Mia,L 25-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,44.7,0.3,,,,,,,,,,0.0,,,6.5
Cameron Brate,LOS,,TAM,TE,@SF,W 34-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,42.6,0.4,,,,,,,,,,0.0,,,6.4
Hunter Henry,NOG,,SDG,TE,@Atl,W 33-30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,40.6,0.4,,,,,,,,,,0.0,,,6.2
Julius Thomas,SCOT,,JAC,TE,Oak,L 16-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,40.9,0.3,,,,,,,,,,0.0,,,6.0
Gary Barnidge,BKN,,CLE,TE,@Cin,L 17-31,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,45.2,0.2,,,,,,,,,,0.0,,,5.8
Jack Doyle,WA (Wed),,IND,TE,@Ten,W 34-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,35.6,0.4,,,,,,,,,,0.0,,,5.7
Kyle Rudolph,APE,,MIN,TE,@Phi,L 10-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,38.1,0.3,,,,,,,,,,0.0,,,5.5
Zach Ertz,WA (Wed),,PHI,TE,Min,W 21-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,40.3,0.2,,,,,,,,,,0.0,,,5.4
Tyler Eifert,NOG,,CIN,TE,Cle,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,35.7,0.3,,,,,,,,,,0.0,,,5.1
Coby Fleener,GARI,,NOR,TE,@KC,L 21-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,34.3,0.3,,,,,,,,,,0.0,,,5.1
Lance Kendricks,WA (Wed),,LAR,TE,NYG,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,33.9,0.2,,,,,,,,,,0.0,,,4.6
Jesse James,WA (Wed),,PIT,TE,NE,L 16-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.1,0.3,,,,,,,,,,0.0,,,4.5
Jacob Tamme,WA (Wed),,ATL,TE,SD,L 30-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,26.5,0.3,,,,,,,,,,0.0,,,4.4
Clive Walford,WA (Wed),,OAK,TE,@Jax,W 33-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,25.6,0.3,,,,,,,,,,0.0,,,4.2
Richard Rodgers,WA (Wed),,GNB,TE,Chi,W 26-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,23.6,0.3,,,,,,,,,,0.0,,,4.0
Clay Harbor,WA (Wed),,DET,TE,Wsh,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,25.6,0.2,,,,,,,,,,0.0,,,3.9
Virgil Green,FA,,DEN,TE,Hou,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,22.6,0.2,,,,,,,,,,0.0,,,3.5
Erik Swoope,WA (Wed),,IND,TE,@Ten,W 34-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.8,0.2,,,,,,,,,,0.0,,,3.4
MarQueis Gray,WA (Wed),,MIA,TE,Buf,W 28-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,24.3,0.2,,,,,,,,,,0.0,,,3.3
C.J. Fiedorowicz,FA,,HOU,TE,@Den,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,21.4,0.2,,,,,,,,,,0.0,,,3.1
C.J. Uzomah,WA (Wed),,CIN,TE,Cle,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,21.2,0.2,,,,,,,,,,0.0,,,3.1
Will Tye,WA (Wed),,NYG,TE,@LA,W 17-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,19.4,0.2,,,,,,,,,,0.0,,,2.9
Marcedes Lewis,WA (Wed),,JAC,TE,Oak,L 16-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,18.0,0.2,,,,,,,,,,0.0,,,2.8
Vance McDonald,WA (Wed),,SFO,TE,TB,L 17-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,18.9,0.1,,,,,,,,,,0.0,,,2.8
Darren Fells,WA (Wed),,ARI,TE,Sea,T 6-6,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,18.1,0.1,,,,,,,,,,0.0,,,2.7
Larry Donnell,WA (Wed),,NYG,TE,@LA,W 17-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,17.1,0.2,,,,,,,,,,0.0,,,2.6
Josh Hill,WA (Wed),,NOR,TE,@KC,L 21-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,16.5,0.2,,,,,,,,,,0.0,,,2.6
Dominique Jones,WA (Wed),,MIA,TE,Buf,W 28-25,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,17.5,0.1,,,,,,,,,,0.0,,,2.5
Niles Paul,WA (Wed),,WAS,TE,@Det,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,16.1,0.1,,,,,,,,,,0.0,,,2.3
Levine Toilolo,WA (Wed),,ATL,TE,SD,L 30-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,11.7,0.2,,,,,,,,,,0.0,,,2.2
Ryan Griffin,FA,,HOU,TE,@Den,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,16.9,0.1,,,,,,,,,,0.0,,,2.2
Crockett Gillmore,WA (Wed),,BAL,TE,@NYJ,L 16-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,16.5,0.1,,,,,,,,,,0.0,,,2.1
Garrett Celek,WA (Wed),,SFO,TE,TB,L 17-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,14.4,0.1,,,,,,,,,,0.0,,,2.1
Jermaine Gresham,WA (Wed),,ARI,TE,Sea,T 6-6,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,15.0,0.1,,,,,,,,,,0.0,,,2.1
Nick O'Leary,WA (Wed),,BUF,TE,@Mia,L 25-28,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,0.1,,,,,,,,,,0.0,,,2.0
Khari Lee,WA (Wed),,DET,TE,Wsh,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.3,0.1,,,,,,,,,,0.0,,,1.8
Demetrius Harris,WA (Wed),,KAN,TE,NO,W 27-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,11.8,0.1,,,,,,,,,,0.0,,,1.7
Stephen Anderson,FA,,HOU,TE,@Den,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,11.3,0.1,,,,,,,,,,0.0,,,1.7
Anthony Fasano,WA (Wed),,TEN,TE,Ind,L 26-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,8.4,0.1,,,,,,,,,,0.0,,,1.6
Trey Burton,WA (Wed),,PHI,TE,Min,W 21-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,10.3,0.1,,,,,,,,,,0.0,,,1.4
Austin Hooper,WA (Wed),,ATL,TE,SD,L 30-33,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,8.1,0.1,,,,,,,,,,0.0,,,1.4
Xavier Grimble,WA (Wed),,PIT,TE,NE,L 16-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,7.1,0.1,,,,,,,,,,0.0,,,1.1
Rhett Ellison,WA (Wed),,MIN,TE,@Phi,L 10-21,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,8.4,0.1,,,,,,,,,,0.0,,,1.1
Mychal Rivera,WA (Wed),,OAK,TE,@Jax,W 33-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,6.8,0.1,,,,,,,,,,0.0,,,1.1
Blake Bell,WA (Wed),,SFO,TE,TB,L 17-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,0.1,,,,,,,,,,0.0,,,0.9
Tyler Higbee,WA (Wed),,LAR,TE,NYG,L 10-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.5,0.0,,,,,,,,,,0.0,,,0.9
Justin Perillo,WA (Wed),,GNB,TE,Chi,W 26-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.9,0.1,,,,,,,,,,0.0,,,0.8
Logan Paulsen,WA (Wed),,CHI,TE,@GB,L 10-26,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,0.0,,,,,,,,,,0.0,,,0.8
Brandon Myers,WA (Wed),,TAM,TE,@SF,W 34-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,0.0,,,,,,,,,,0.0,,,0.8
Phillip Supernaw,WA (Wed),,TEN,TE,Ind,L 26-34,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.2,0.0,,,,,,,,,,0.0,,,0.7
Kellen Davis,WA (Wed),,NYJ,TE,Bal,W 24-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.8,0.0,,,,,,,,,,0.0,,,0.7
Brandon Bostick,WA (Wed),,NYJ,TE,Bal,W 24-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.8,0.0,,,,,,,,,,0.0,,,0.7
Brent Celek,WA (Wed),,PHI,TE,Min,W 21-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.5,0.0,,,,,,,,,,0.0,,,0.6
Nick Vannett,WA (Wed),,SEA,TE,@Ari,T 6-6,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.2,0.0,,,,,,,,,,0.0,,,0.6
John Phillips,FA,,DEN,TE,Hou,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.0,0.0,,,,,,,,,,0.0,,,0.6
Cole Wick,WA (Wed),,DET,TE,Wsh,W 20-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.8,0.0,,,,,,,,,,0.0,,,0.5
Tyler Kroft,WA (Wed),,CIN,TE,Cle,W 31-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.8,0.0,,,,,,,,,,0.0,,,0.4
Luke Stocker,WA (Wed),,TAM,TE,@SF,W 34-17,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.5,0.0,,,,,,,,,,0.0,,,0.4
David Johnson,WA (Wed),,PIT,TE,NE,L 16-27,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.4,0.0,,,,,,,,,,0.0,,,0.4
Jason Witten,FUNK,,DAL,TE,** BYE **,0/0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,
Kellen Winslow,WA (Wed),,NYJ,TE,Bal,W 24-16,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Benjamin Watson,WA (Wed),,BAL,TE,@NYJ,L 16-24,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Alex Smith,WA (Wed),,WAS,TE,@Det,L 17-20,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Owen Daniels,FA,,DEN,TE,Hou,Mon 8:30,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
Daniel Fells,WA (Wed),,NYG,TE,@LA,W 17-10,0/0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,0.0
